YEAR,MM,DD, HH,MM, SS  ,LATITUDE, LONG. ,DEPTH,ERR, MAG,MT,Q, Io, Area,ST, Locality              ,(Reference) Comments
2010,03,11, 02,57,   09,  -8.300,-36.150,  0.0,  5, 2.7, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2010,03,18, 20,21,   31, -23.430,-45.930,  0.0, 30, 2.0, 1,I,  -,     ,SP,          SALESOPOLIS  ,(ESAR) 
2010,03,20, 19,04,   23, -24.010,-46.080,  0.0, 40, 2.2, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2010,03,22, 13,57,   50, -24.660,-45.270,  0.0, 40, 2.1, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2010,03,25, 10,39,   00,  -5.970,-36.790,  0.0,  5, 2.9, 1,I,  -,     ,RN,Sant.do Matos          ,(UFRN)
2010,03,28, 16,41,     ,  -5.550,-35.660,  0.0,  5, 2.3, 1,I,  -,     ,RN,Taipu                  ,(UFRN)
2010,04,07, 21,19,     ,  -8.460,-36.780,  0.0,  5, 2.6, 1,I,  -,     ,PE,Alagoinha              ,(UFRN)
2010,04,09, 07,08,     , -27.710,-51.330,  0.0, 10, 2.1, 1,I,  -,     ,RS,Barracao               ,(IPT)
2010,04,09, 07,08,     , -27.710,-51.330,  0.0, 10, 2.1, 1,I,  -,     ,RS,Barracao               ,(IPT)
2010,04,09, 07,59,     ,  -3.930,-39.870,  0.0,  5, 2.3, 1,I,  -,     ,CE,Iraussuba              ,(UFRN)
2010,04,11, 23,40,   09, -11.620,-56.700,  5.0, 40, 2.6, 1,I,  -,     ,MT,PortoGauchos           ,(UnB)~40km Tabapora-MT
2010,04,14, 13,26,   18, -19.700,-43.960,  0.0, 40, 2.2, 1,I,  -,     ,MG,Sao Jose Lapa          ,(UnB)
2010,04,17, 07,06,     ,  -8.300,-36.150,  0.0,  5, 2.3, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2010,04,18, 23,41,   00,  -8.570,-35.910,  0.0,  5, 2.8, 1,I,  -,     ,PE,Cupira                 ,(UFRN)
2010,04,19, 13,22,     ,  -8.570,-35.910,  0.0,  5, 2.0, 1,I,  -,     ,PE,Cupira                 ,(UFRN)
2010,04,19, 15,05,   24, -27.030,-44.780,  0.0, 90, 2.9, 1,I,  -,     ,SC,            PLAT. CONT ,(ESAR) 
2010,04,20, 21,09,     ,  -8.570,-35.910,  0.0,  5, 2.2, 1,I,  -,     ,PE,Cupira                 ,(UFRN) a conferir dia
2010,04,24, 15,44,   39, -25.180,-44.930,  0.0, 50, 2.4, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2010,04,25, 23,09,   50,  -6.820,-72.980, 17.0, 30, 4.9, 0,I,  -,     ,AC,Acre                   ,(USGS)
2010,04,26, 04,33,     , -29.160,-51.370,  0.0, 20, 3.5, 1,I,  -,     ,RS,Caxias do Sul          ,(IPT)
2010,04,26, 10,33,   56,  -3.450,-44.770,  0.0, 10, 2.6, 1,I,  -,     ,MA,Arari                  ,(UFRN)
2010,05,05, 05,17,   12, -21.190,-43.980,  0.0, 30, 2.9, 1,I,  -,     ,MG,Barroso                ,(UnB)
2010,05,06, 08,09,   31, -24.100,-44.760,  0.0, 20, 2.0, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2010,05,19, 00,54,   48, -22.970,-44.090,  0.0, 10, 2.1, 1,I,  -,     ,RJ,          MANGARATIBA  ,(ESAR) 
2010,05,25, 19,26,   34, -21.770,-43.450,  0.0, 30, 2.0, 1,I,  -,     ,MG,          JUIZ DE FORA ,(ESAR) 
2010,05,31, 02,33,   11, -23.480,-45.800,  0.0, 30, 2.3, 1,I,  -,     ,SP,             PARAIBUNA ,(ESAR) 
2010,06,01, 06,58,   47, -13.200,-39.500,  0.0, 10, 3.2, 1,I,  -,     ,BA,Mutuipe                ,(UnB)
2010,06,03, 11,22,   37, -19.560,-44.060,  0.0, 10, 2.9, 1,I,  -,     ,MG,Matozinhos             ,(UnB)
2010,06,11, 09,58,     ,  -8.330,-36.290,  0.0, 10, 2.7, 1,I,  -,     ,PE,Tacaimbo               ,(UFRN)
2010,06,14, 05,00,     , -10.730,-41.320,  0.0, 10, 2.5, 5,C,4-5,     ,BA,Umburanas              ,(UFRN)
2010,07,01, 16,44,   19, -22.430,-40.650,  0.0, 50, 3.8, 1,I,  4,     ,RJ,Plataforma;RJ          ,(IAG) sentido plataformas Pampo+Enchova
2010,07,19, 04,10,     ,  -8.300,-36.150,  0.0,  5, 2.7, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2010,08,21, 12,57,   05, -21.750,-50.010,  0.0, 40, 3.0, 1,I,  4,     ,SP,Getulina;Macuco        ,(IAG)
2010,08,31, 19,12,   16, -21.820,-43.410,  0.0, 30, 2.0, 1,I,  -,     ,MG,          JUIZ DE FORA ,(ESAR) 
2010,09,01, 07,11,     ,  -8.300,-36.150,  0.0,  5, 2.0, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2010,09,29, 17,34,   46, -16.730,-43.860,  0.0, 10, 2.4, 1,I,  -,     ,MG,Montes Claros          ,(UnB)
2010,09,29, 19,54,   43, -16.730,-43.860,  0.0, 10, 2.8, 1,I,  4,     ,MG,Montes Claros          ,(UnB) Origin Time to be confirmed
2010,10,04, 19,07,   01, -13.720,-49.160,  5.0,  5, 3.6, 1,I,  4,     ,GO,Mara Rosa              ,(IAG;UnB)
2010,10,08, 20,16,54.79, -13.771,-49.160,  1.4,  3, 5.0, 0,I,  6, 185.,GO,Mara Rosa              ,(UnB: rel.loc. with 2011-Feb-26; ISC mb5.
2010,10,08, 20,25,   18, -13.770,-49.160,  2.0,  3, 4.2, 0,I,  6,     ,GO,Mara Rosa              ,(UnB)
2010,10,14, 03,51,   31, -24.380,-45.080,  0.0, 30, 2.3, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2010,10,24, 19,01,   40, -25.460,-47.600,  0.0, 80, 2.8, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2010,10,26, 05,34,   18, -13.790,-49.990,  0.0, 20, 3.5, 1,I,  -,     ,MT,StaCruzXingu           ,(UnB)
2010,10,26, 13,15,     ,  -3.630,-40.510,  5.0,  5, 2.6, 1,I,  -,     ,CE,S.da Meruoca           ,(UFRN)
2010,10,31,   ,  ,     ,  -3.630,-40.510,  5.0,  5, 3.1, 1,I,  -,     ,CE,S.da Meruoca           ,(UFRN)
2010,11,05, 14,49,   59, -24.470,-45.250,  0.0, 40, 2.1, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2010,11,09, 14,50,   57, -21.480,-43.580,  0.0, 40, 2.2, 1,I,  -,     ,MG,          JUIZ DE FORA ,(ESAR) 
2010,11,28, 10,21,   20,  -7.470,-50.400,  0.0, 20, 4.2, 1,I,  -,     ,PA,Redencao               ,(UnB;IAG)
2010,12,04, 11,26,     ,  -5.460,-36.100,  5.0,  3, 3.1, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2010,12,04, 23,58,     ,  -5.460,-36.100,  5.0,  3, 3.0, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2010,12,05, 00,01,     ,  -5.460,-36.100,  5.0,  3, 3.1, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2010,12,05, 00,25,     ,  -5.460,-36.100,  5.0,  3, 2.0, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2010,12,08, 00,12,     ,  -5.460,-36.100,  5.0,  3, 2.3, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2010,12,09, 21,29,   14, -13.400,-46.320,  0.0, 30, 3.7, 1,I,  -,     ,GO,Sao Domingos           ,(UnB;IAG)
2010,12,13, 03,16,     ,  -5.460,-36.100,  5.0,  3, 2.1, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2010,12,14, 10,46,     ,  -5.460,-36.100,  5.0,  3, 2.5, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2010,12,31, 03,01,     ,  -5.460,-36.100,  5.0,  3, 2.6, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2011,01,06, 19,30,   08, -22.960,-44.550,  0.0,  5, 2.0, 1,I,  -,     ,RJ,            NW DA ESAR ,(ESAR) 
2011,01,08, 11,49,   38, -13.520,-48.840,  0.0, 30, 4.1, 1,I,  -,     ,GO,Trombas-Formosa        ,(UnB;IAG)
2011,02,03, 18,26,   44, -22.130,-43.120,  0.0, 30, 2.0, 1,I,  -,     ,RJ,            TRES RIOS  ,(ESAR) 
2011,02,03, 19,43,   39, -21.890,-41.420,  0.0, 70, 2.5, 1,I,  -,     ,RJ,  CAMPO DOS GOYTACAZES ,(ESAR) 
2011,02,14, 18,58,     ,  -5.550,-35.660,  0.0,  5, 2.1, 1,I,  -,     ,RN,Taipu                  ,(UFRN)
2011,02,20, 14,06,   32, -24.780,-45.030,  0.0, 40, 2.4, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2011,02,26, 22,52,   12, -13.780,-49.210,  0.0, 20, 3.4, 1,I,  -,     ,GO,Estrela Norte          ,(UnB)
2011,02,27, 07,41,     , -29.140,-51.100,  0.0, 20, 3.1, 1,I,  -,     ,RS,Caxias do Sul          ,(IPT)
2011,03,02, 19,17,   16, -11.450,-48.710,  0.0, 20, 3.2, 1,I,  -,     ,TO,Alianca do Tocantins   ,(UnB)
2011,03,04, 06,59,   45, -13.780,-49.210,  0.0, 10, 3.6, 1,I,  -,     ,GO,Estrela Norte          ,(UnB mag=3.7; IAG mag=3.5) Check O.T.
2011,03,04, 07,02,   07, -13.780,-49.210,  0.0, 10, 2.8, 1,I,  -,     ,GO,Estrela Norte          ,(UnB)
2011,03,04, 07,05,   35, -13.780,-49.210,  0.0, 10, 3.1, 1,I,  -,     ,GO,Estrela Norte          ,(UnB)
2011,03,05, 23,28, 45.4, -16.701,-43.883,  0.0,  1, 3.3, 1,I,  -,     ,MG,Montes Claros          ,(IAG; UnB) Lg relative epic and OT
2011,03,12, 15,48,     ,  -5.550,-35.660,  0.0,  5, 2.6, 1,I,  -,     ,RN,Taipu                  ,(UFRN)
2011,03,16, 20,08,     ,  -8.260,-35.960,  0.0,  5, 2.0, 1,I,  -,     ,PE,Caruaru                ,(UFRN)
2011,04,04, 15,20,     ,  -3.500,-40.290,  0.0, 10, 2.7, 1,I,  -,     ,CE,Massapeh               ,(UFRN)
2011,04,19, 01,19,     ,  -3.630,-40.510,  0.0,  5, 2.7, 1,I,  -,     ,CE,S.da Meruoca           ,(UFRN)
2011,04,23, 02,58,     ,  -3.500,-40.290,  0.0, 10, 2.7, 1,I,  -,     ,CE,Massapeh               ,(UFRN)
2011,04,27, 20,38,     , -28.210,-51.530,  0.0, 20, 2.5, 0,I,  -,     ,RS,Lagoa Vermelha         ,(IPT) detonacao?
2011,04,30, 08,16,   22, -11.170,-48.700,  0.0, 30, 3.6, 1,I,  -,     ,TO,Brejinho de Nazare     ,(UnB)
2011,05,21, 19,51,   04, -24.090,-46.040,  0.0, 40, 2.1, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2011,06,07, 02,17,     ,  -8.240,-35.780,  0.0, 10, 2.2, 1,I,  -,     ,PE,Bezerros               ,(UFRN)
2011,06,24, 11,58,   57, -21.430,-47.100,  0.0, 70, 2.5, 1,I,  -,     ,SP,        RIBEIRAO PRETO ,(ESAR) 
2011,07,03, 05,04,   11, -13.770,-49.110,  0.0, 10, 2.4, 1,I,  -,     ,GO,Estrela Norte          ,(UnB)
2011,07,08, 10,46,     ,  -6.120,-36.810,  0.0,  5, 2.1, 1,I,  -,     ,RN,Florania               ,(UFRN)
2011,07,14, 03,15,   00, -23.380,-45.660,  0.0,  5, 2.4, 1,I,  4,     ,SP,Paraibuna              ,(IPT;ESAR;IAG)
2011,07,21, 21,57,   00, -23.180,-46.100,  0.0,  5, 2.1, 1,I,  4,     ,SP,Igarata                ,(IPT)
2011,07,24, 21,56,   57, -23.190,-46.110,  0.0, 30, 2.0, 1,I,  -,     ,SP,              IGARATA  ,(ESAR) 
2011,07,27, 18,25,   50, -22.180,-39.550,  0.0, 50, 3.2, 1,I,  3,     ,RJ,Plataf. Cont.          ,(IAG;ESAR)
2011,08,01, 06,18,   35, -25.050,-52.830,  0.0, 30, 2.8, 1,I,  -,     ,PR,Guaraniacu             ,(IAG;IPT)
2011,08,08, 13,53,     ,  -3.630,-40.510,  5.0,  5, 3.0, 1,I,  -,     ,CE,S.da Meruoca           ,(UFRN)
2011,08,11, 15,16,   01, -22.910,-44.170,  0.0, 10, 2.1, 1,I,  -,     ,RJ,          A NW da ESAR ,(ESAR) 
2011,08,12, 10,02,   04, -22.920,-44.170,  0.0, 10, 2.4, 1,I,  -,     ,RJ,          A NW da ESAR ,(ESAR) 
2011,08,12, 10,07,   28, -22.910,-44.170,  0.0, 10, 2.3, 1,I,  -,     ,RJ,          A NW da ESAR ,(ESAR) 
2011,08,14, 16,50,   10, -21.170,-44.950,  0.0, 10, 3.2, 1,I,  -,     ,MG,Ijaci; Funil           ,(UnB;IAG)
2011,08,18, 21,14,   54, -30.440,-49.960,  0.0, 50, 3.3, 1,I,  -,     ,RS,Plataf. Cont.          ,(IAG;IPT)
2011,08,24, 05,28,   12, -15.060,-44.290,  0.0, 10, 2.3, 1,I,  -,     ,MG,Caraibas               ,(UnB)
2011,09,09, 13,22,   07, -16.590,-43.900,  0.0, 10, 2.6, 1,I,  -,     ,MG,Montes Claros          ,(UnB;IAG)
2011,09,22, 11,57,   12, -29.470,-50.080,  0.0, 20, 2.6, 1,I,  -,     ,RS,Maquineh               ,(IPT;IAG)
2011,09,28, 05,04,   37, -29.610,-50.240,  0.0, 20, 2.2, 1,I,  -,     ,RS,Maquineh               ,(IAG;IPT) serie de evts.
2011,10,01, 01,40,   04, -25.170,-44.720,  0.0, 50, 2.2, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2011,10,04, 14,01,   31, -22.870,-44.420,  0.0,  5, 2.0, 1,I,  -,     ,RJ,       A NORTE DA ESAR ,(ESAR) 
2011,10,10, 13,22,   47, -16.590,-43.900,  0.0, 10, 2.6, 1,I,  -,     ,MG,Montes Claros          ,(UnB)
2011,10,12, 17,31,   09,  -5.540,-35.750,  0.0,  5, 2.3, 1,I,  -,     ,RN,Joao Camara            ,(UFRN;IAG)
2011,10,14, 07,17,   06, -20.630,-45.760,  0.0, 20, 2.8, 1,I,  -,     ,MG,Sto. Inacio            ,(IAG;ESAR;UNESP-RC;IPT)
2011,10,17, 23,24,     , -23.380,-45.660,  0.0,  5, 2.6, 1,I,  4,     ,SP,Paraibuna              ,(IPT)
2011,10,19, 11,48,     ,  -5.540,-35.750,  0.0,  5, 2.1, 1,I,  -,     ,RN,Joao Camara            ,(UFRN)
2011,10,21, 23,12,     ,  -5.540,-35.750,  0.0,  5, 2.3, 1,I,  -,     ,RN,Joao Camara            ,(UFRN)
2011,10,22, 00,26,     ,  -5.540,-35.750,  0.0,  5, 2.2, 1,I,  -,     ,RN,Joao Camara            ,(UFRN)
2011,10,22, 00,39,     ,  -5.540,-35.750,  0.0,  5, 2.1, 1,I,  -,     ,RN,Joao Camara            ,(UFRN)
2011,10,22, 19,29,   49, -20.100,-43.940,  0.0,  5, 3.4, 1,I,4-5,     ,MG,Nova Lima              ,(IAG;UnB;ESAR;UNESP-RC)
2011,10,23, 10,17,     ,  -5.540,-35.750,  0.0,  5, 2.6, 1,I,  -,     ,RN,Joao Camara            ,(UFRN)
2011,10,23, 10,29,     ,  -5.540,-35.750,  0.0,  5, 2.2, 1,I,  -,     ,RN,Joao Camara            ,(UFRN)
2011,10,24, 12,38,     ,  -5.540,-35.750,  0.0,  5, 2.8, 1,I,  -,     ,RN,Joao Camara            ,(UFRN)
2011,11,09, 05,18,     ,  -3.460,-40.210,  0.0, 10, 2.1, 1,I,  -,     ,CE,Sant. Acarau           ,(UFRN)
2011,11,13, 07,39,   27, -21.290,-45.140,  0.0, 40, 2.6, 1,I,  -,     ,MG,               LAVRAS  ,(ESAR) 
2011,11,19, 04,03,   19, -21.300,-43.970,  0.0, 40, 2.2, 1,I,  -,     ,MG,            BARBACENA  ,(ESAR) 
2011,11,20, 04,15,   03, -23.630,-44.920,  0.0, 20, 2.2, 1,I,  -,     ,SP,            PLAT. CONT ,(ESAR) 
2011,11,23, 07,09,   16, -21.200,-44.950,  0.0, 10, 2.6, 1,I,  -,     ,MG,Ijaci                  ,(UnB;IAG)
2011,11,23, 19,33,     ,  -5.460,-36.100,  5.0,  3, 2.0, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2011,12,03, 15,49,     ,  -8.960,-40.470,  0.0, 20, 3.3, 1,I,4-5,     ,PE,Petrolina              ,(UFRN)
2011,12,11, 16,55,     ,  -5.460,-36.100,  5.0,  3, 2.0, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2011,12,15, 05,19,     ,  -3.630,-40.510,  5.0,  5, 2.0, 1,I,  -,     ,CE,S.da Meruoca           ,(UFRN)
2011,12,15, 13,01,   54, -16.590,-40.700,  0.0, 20, 3.6, 4,I,3-4,     ,MG,Felisburgo; SA.Jacinto ,(IAG;UnB)
2011,12,16, 03,22,     ,  -5.460,-36.100,  0.0,  3, 2.1, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2011,12,17, 16,55,     ,  -5.460,-36.100,  0.0,  3, 2.0, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2011,12,18, 18,55,   48, -29.300,-50.220,  0.0, 40, 2.7, 1,I,  -,     ,RS,Maquine                ,(IAG;IPT)
2011,12,20, 12,22,     , -16.590,-43.900,  0.0, 30, 2.7, 1,I,  -,     ,MG,Montes Claros?         ,(UnB;IAG)
2012,01,24, 04,41,     ,  -3.630,-40.510,  5.0,  5, 2.1, 1,I,  -,     ,CE,S.da Meruoca           ,(UFRN)
2012,02,17, 07,11,     ,  -3.000,-41.140,  0.0, 20, 2.5, 1,I,  -,     ,CE,Barroquinha            ,(UFRN)
2012,02,21, 06,36,   25, -23.380,-45.660,  0.0,  5, 3.3, 1,I,  -,     ,SP,Paraibuna              ,(IAG;IPT)  
2012,02,24, 21,50,   21, -12.050,-63.500,  0.0,100, 3.6, 1,I,  -,     ,RO,S.Fco Guapore          ,(UnB/SAML)
2012,03,10, 18,26,     ,  -3.410,-33.950,  0.0, 50, 2.3, 1,I,  -,     ,RN,Plataf. Continental    ,(UFRN)
2012,03,14, 10,40,   49, -28.160,-48.130,  0.0, 30, 3.1, 1,I,  -,     ,SC,Plataf. Cont.          ,(IAG;IPT)
2012,03,18, 03,14,     ,  -8.240,-36.000,  0.0,  5, 2.1, 1,I,  -,     ,PE,Caruaru                ,(UFRN)
2012,03,23, 15,31,   26, -23.280,-44.810,  0.0, 10, 2.0, 1,I,  -,     ,RJ,            PLAT. CONT ,(ON) 
2012,03,24, 17,02,   16, -25.420,-44.650,  0.0, 40, 2.7, 1,I,  -,     ,SP,            PLAT. CONT ,(ON) 
2012,03,28, 14,15,     ,  -8.250,-36.160,  0.0,  5, 2.6, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2012,03,28, 23,53,     ,  -8.250,-36.160,  0.0,  5, 2.6, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2012,03,29, 17,15,     ,  -8.250,-36.160,  0.0,  5, 3.1, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2012,03,31, 16,09,   53, -13.450,-49.950,  0.0, 30, 3.7, 1,I,  -,     ,GO,S.Miguel Araguaia      ,(UnB)
2012,04,02, 05,21,   16, -16.590,-43.900,  0.0, 10, 2.8, 1,I,  -,     ,MG,Montes Claros          ,(IAG) sentido
2012,04,02, 07,19,   33, -16.590,-43.900,  0.0, 10, 2.7, 1,I,  -,     ,MG,Montes Claros          ,(IAG) sentido
2012,04,15, 18,04,     ,  -5.460,-36.100,  0.0,  5, 2.8, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,04,20, 19,33,     ,  -8.250,-36.160,  0.0,  5, 2.2, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2012,04,21, 06,36,   25, -23.380,-45.660,  0.0,  5, 3.2, 1,I,  -,     ,SP,Paraibuna              ,(IAG;IPT)
2012,04,23, 09,28,   47, -23.410,-44.780,  0.0, 10, 2.2, 1,I,  -,     ,RJ,            PLAT. CONT ,(ON) 
2012,04,24, 01,34,   13, -13.770,-49.110,  0.0, 10, 3.2, 0,I,  3,     ,GO,Estrela do Norte       ,(UnB;IAG)
2012,04,26, 08,46,     ,  -4.310,-37.930,  0.0, 20, 2.0, 1,I,  -,     ,CE,Beberibe               ,(UFRN)
2012,04,26, 23,54,     ,  -5.460,-36.100,  0.0,  5, 2.4, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,05,01, 08,48,     ,  -5.980,-37.870,  0.0,  5, 2.7, 1,I,  -,     ,RN,Umarizal               ,(UFRN;IAG)
2012,05,02, 13,51,     ,  -4.010,-39.100,  0.0, 10, 2.1, 1,I,  -,     ,CE,Pentecoste             ,(UFRN;IAG)sentido em Paramoti
2012,05,06, 00,03,   07, -26.220,-48.900,  0.0,  1, 2.4, 1,I,  -,     ,SC,Pirabeiraba            ,(IPT)
2012,05,06, 22,49,   15, -26.220,-48.900,  0.0,  1, 2.0, 1,I,  -,     ,SC,Pirabeiraba            ,(IPT)
2012,05,08, 04,09,     ,  -8.330,-36.200,  0.0,  5, 2.2, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN) nova area sismica
2012,05,19, 13,41,22.56, -16.695,-43.885,  1.1,  2, 4.0, 1,I,5-6,     ,MG,Montes Claros          ,(IAG;UnB;USGS) rel.loc. P S wrt 12-09-12 
2012,05,19, 16,44,   36, -16.700,-43.890,  0.0,  5, 2.6, 1,I,  3,     ,MG,Montes Claros          ,(IAG;UnB)
2012,05,20, 19,32,   39, -16.700,-43.890,  0.0,  5, 2.8, 1,I,  4,     ,MG,Montes Claros          ,(UnB;IAG)
2012,05,22, 17,09,   06, -16.700,-43.890,  0.0,  5, 3.0, 1,I,  -,     ,MG,Montes Claros          ,(UnB;IAG)
2012,06,10, 10,38,   19, -25.400,-45.420,  0.0, 40, 2.8, 1,I,  -,     ,SP,            PLAT. CONT ,(ON) 
2012,06,19, 14,35,   50, -22.330,-42.550,  0.0, 40, 2.2, 1,I,  -,     ,RJ,        NOVA FRIBURGO  ,(ON) 
2012,06,20, 13,52,     ,  -5.460,-36.100,  0.0,  3, 2.7, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,06,29, 12,18,   19,  -2.260,-49.350,  0.0, 40, 3.6, 1,I,4-5,     ,PA,Baiao; PA              ,(UnB)       
2012,07,11, 20,19,   51, -21.790,-41.440,  0.0, 40, 2.5, 1,I,  -,     ,RJ,            PLAT. CONT ,(ON) 
2012,08,02, 07,14,     ,  -3.630,-40.510,  0.0,  5, 2.9, 1,I,  -,     ,CE,S.da Meruoca           ,(UFRN;UnB)
2012,08,02, 07,41,     ,  -3.630,-40.510,  0.0,  5, 2.2, 1,I,  -,     ,CE,S.da Meruoca           ,(UFRN)
2012,08,07, 16,09,     ,  -8.250,-36.160,  0.0,  5, 2.2, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2012,08,07, 20,27,     ,  -8.250,-36.160,  0.0,  5, 2.2, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2012,09,11, 23,05,     ,  -5.460,-36.100,  0.0,  5, 2.7, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,09,12, 18,06,     ,  -5.460,-36.100,  0.0,  5, 3.0, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,09,12, 23,56,45.68, -16.704,-43.884,  0.5,  1, 2.9, 1,I,  4,     ,MG,Montes Claros          ,(IAG;UnB) 9-sta local net; hypodd
2012,09,14, 22,10,   04, -19.950,-44.840,  0.0,100, 2.9, 1,I,  -,     ,MG,Sao Goncalo do Parah   ,(IAG)
2012,10,02, 15,35,   17, -20.410,-44.020,  0.0, 40, 2.3, 1,I,  -,     ,MG,       PRES. BERNARDES ,(ON) 
2012,10,03, 04,52,     ,  -8.250,-36.160,  0.0,  5, 2.7, 1,I,  -,     ,PE,Sao Caetano            ,(UFRN)
2012,10,06, 22,52,     ,  -5.460,-36.100,  0.0,  5, 2.8, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,10,10, 16,16,     ,  -8.370,-35.840,  0.0,  5, 2.3, 1,I,  -,     ,PE,Bezerros               ,(UFRN)
2012,10,11, 10,08,     ,  -5.460,-36.100,  0.0,  5, 2.0, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,10,24, 12,20,   26, -24.280,-42.520,  0.0, 40, 2.4, 1,I,  -,     ,RJ,            PLAT. CONT ,(ON) 
2012,11,07, 09,13,     ,  -5.460,-36.100,  0.0,  5, 2.1, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,11,15, 03,03,   15, -16.703,-43.880,  2.0,  1, 2.3, 1,I,  4,     ,MG,Montes Claros          ,(IAG;UnB) IAG local net
2012,11,17, 00,41,     ,  -5.520,-35.750,  0.0,  5, 2.8, 1,I,  -,     ,RN,Joao Camara            ,(UFRN)
2012,11,18, 13,28,     ,  -5.460,-36.100,  0.0,  5, 2.6, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,11,25, 22,57,   42,  -9.460,-63.020,  0.0, 40, 4.7, 0,I,  3,     ,RO,Ariquemes              ,(USGS) epic mb NEIC
2012,12,06, 11,16,     ,  -5.460,-36.100,  0.0,  5, 2.4, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,12,08, 18,52,   34, -13.560,-49.180,  0.0, 50, 3.8, 1,I,  -,     ,GO,Mara Rosa/Porangatu    ,(UnB)
2012,12,15, 03,01,     ,  -5.460,-36.100,  0.0,  5, 2.4, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,12,19, 04,54,38.49, -16.697,-43.879,  1.4,  1, 3.5, 1,I,  5,     ,MG,Montes Claros          ,(IAG) 4-sta net; corr. HYPODD
2012,12,19, 05,31,16.86, -16.700,-43.882,  1.3,  1, 3.5, 1,I,  5,     ,MG,Montes Claros          ,(IAG) 4-sta net; corr. HYPODD   
2012,12,19, 05,32,   19, -16.700,-43.880,  2.0,  1, 2.1, 1,I,  3,     ,MG,Montes Claros          ,(IAG;UnB)
2012,12,21, 12,37,     ,  -5.460,-36.100,  0.0,  5, 3.6, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,12,23, 06,06,   43, -16.700,-43.880,  2.0,  5, 2.7, 1,I,  4,     ,MG,Montes Claros          ,(IAG) mag de PMNB
2012,12,24, 11,37,     ,  -5.460,-36.100,  0.0,  5, 2.7, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2012,12,24, 16,16,     ,  -5.220,-35.890,  0.0,  5, 2.1, 1,I,  -,     ,RN,Parazinho              ,(UFRN)
2012,12,26, 07,30,     ,  -5.240,-35.890,  0.0,  5, 2.2, 1,I,  -,     ,RN,Parazinho              ,(UFRN)
2012,12,28, 02,25,   32,  -5.240,-35.860,  0.0,  5, 2.6, 1,I,  -,     ,RN,Parazinho              ,(UFRN)
2013,01,05, 12,18,     ,  -5.460,-36.080,  0.0,  5, 3.6, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
2013,01,05, 13,01,     ,  -5.460,-36.080,  0.0,  5, 2.8, 1,I,  -,     ,RN,Pedra Preta            ,(UFRN)
